Date,BR007,DL002,DL019,DL021,DL028,DL033,KA003,MH005,TG005,TN004,UP012,UP014
2018-11-01,4.52,19.04,7.14,16.41,13.64,13.3,0.44,2.77,0.78,0.49,0.37,2.01
2018-11-02,4.29,10.82,5.42,9.6,14.6,7.63,0.28,2.3,0.64,0.03,0.54,0.42
2018-11-03,3.62,5.83,2.74,3.21,10.01,3.98,0.37,2.07,0.62,0.0,0.59,0.08
2018-11-04,4.3,3.95,1.75,1.64,5.47,1.14,0.25,1.89,0.87,0.01,0.31,0.65
2018-11-05,4.38,10.93,4.35,4.97,10.29,4.74,0.51,1.72,0.75,0.0,0.68,0.96
2018-11-06,3.11,8.28,2.82,3.02,9.84,3.18,0.79,2.52,0.85,0.0,0.47,0.82
2018-11-07,2.88,7.98,1.87,2.79,9.2,3.07,0.8,2.57,0.77,0.0,0.3,0.78
2018-11-08,3.92,23.37,6.08,7.23,12.38,10.15,1.03,3.27,0.68,0.0,0.61,1.26
2018-11-09,2.92,20.52,7.16,10.91,13.32,10.66,0.7,3.26,0.74,0.0,0.2,0.96
2018-11-10,3.28,20.73,6.65,10.29,14.17,15.11,0.93,3.84,0.57,0.0,0.19,3.48
2018-11-11,3.48,16.06,7.66,11.96,10.58,12.98,1.01,3.23,0.94,0.0,0.19,2.32
2018-11-12,3.5,15.1,7.2,14.6,14.16,9.92,2.38,3.25,1.16,0.0,0.1,3.31
2018-11-13,3.11,16.81,8.28,12.11,18.29,12.24,2.14,2.28,2.34,0.0,0.11,4.21
2018-11-14,3.73,9.72,4.75,3.05,10.43,4.79,2.03,2.75,1.8,0.0,0.23,0.14
2018-11-15,3.19,6.36,4.91,2.64,8.4,2.9,1.63,2.86,1.76,0.0,0.12,0.15
2018-11-16,2.72,7.0,4.06,1.29,10.55,2.16,0.23,2.86,0.94,0.0,0.0,0.12
2018-11-17,2.6,9.67,4.08,2.42,11.66,6.13,0.33,3.33,0.59,0.0,0.0,0.17
2018-11-18,3.26,13.2,4.8,3.51,8.35,6.58,0.2,3.32,0.6,0.0,0.01,0.21
2018-11-19,4.92,6.52,4.64,2.1,9.51,3.53,0.25,2.705,0.56,0.0,0.07,2.73
2018-11-20,4.94,12.38,6.34,5.43,11.98,6.85,0.45,2.09,0.64,0.0,0.24,3.02
2018-11-21,4.59,12.59,3.71,4.78,15.94,7.97,0.1,2.05,0.6,0.0,0.25,1.31
2018-11-22,4.91,11.57,2.75,4.55,10.26,8.64,0.06,2.01,0.67,0.0,0.25,2.41
2018-11-23,3.93,13.81,4.59,6.27,11.55,12.87,0.32,1.09,0.74,0.0,0.25,1.27
2018-11-24,3.32,8.2,2.18,1.69,11.6,2.77,0.41,1.46,1.71,0.06,0.25,0.95
2018-11-25,4.41,13.6,3.0,3.99,8.78,5.67,0.38,2.05,0.92,0.0,0.25,1.97
2018-11-26,5.78,16.95,4.55,6.88,11.05,8.18,0.47,2.18,0.83,0.0,0.25,2.22
2018-11-27,4.55,20.07,5.32,9.55,10.06,5.73,0.35,1.45,1.25,0.0,0.23,4.41
2018-11-28,3.78,12.7,5.47,6.73,9.65,9.32,0.62,2.3,0.96,0.0,0.18,5.58
2018-11-29,4.0,18.88,6.86,8.96,12.87,15.2,0.3,2.04,1.3,0.0,0.47,3.36
2018-11-30,3.85,15.2,5.12,5.91,12.49,12.55,0.39,2.2,0.83,0.0,0.23,2.05
2018-12-01,3.59,10.92,3.69,4.54,13.54,10.82,0.32,2.21,1.18,0.0,0.23,4.35
2018-12-02,3.77,19.62,4.82,8.12,10.51,9.75,0.17,2.73,1.14,0.0,0.23,2.83
2018-12-03,4.01,15.3,4.71,9.7,9.74,11.26,0.31,2.22,0.84,0.0,0.23,1.65
2018-12-04,4.69,19.61,6.43,7.4,14.42,18.58,0.36,1.87,0.88,0.0,0.23,6.07
2018-12-05,4.43,18.37,6.69,8.55,11.26,18.12,0.15,2.09,0.88,0.17,0.23,2.75
2018-12-06,4.11,20.0,6.96,9.58,14.93,15.05,0.19,1.91,0.92,0.19,0.36,2.89
2018-12-07,3.68,15.29,4.75,8.98,11.81,5.51,0.31,1.75,0.69,0.11,0.56,1.28
2018-12-08,3.91,14.79,6.66,13.15,13.42,5.3,0.6,1.7,0.69,0.0,0.1,1.63
2018-12-09,4.21,15.01,6.49,22.35,14.17,6.94,0.35,2.04,0.84,0.0,0.0,0.99
2018-12-10,5.45,13.82,5.34,10.84,12.9,7.61,0.43,1.38,0.69,0.0,0.0,3.07
2018-12-11,4.76,14.56,4.92,6.58,12.05,5.41,0.6,1.28,0.77,0.0,0.0,1.57
2018-12-12,5.26,11.28,4.15,6.26,10.67,5.25,0.64,1.27,0.74,0.0,0.0,0.69
2018-12-13,5.21,8.1,2.63,2.41,4.35,1.47,0.86,1.46,0.57,0.37,0.0,0.14
2018-12-14,4.41,8.0,2.51,2.76,9.51,2.31,0.66,1.05,0.61,0.0,0.0,0.0
2018-12-15,3.02,8.12,3.4,2.34,10.55,2.71,0.31,1.01,0.57,0.0,0.0,0.0
2018-12-16,3.02,10.33,3.13,2.47,7.82,2.7,0.38,0.94,0.55,0.0,0.0,0.0
2018-12-17,3.41,11.73,4.68,7.07,8.92,3.69,1.69,1.01,0.48,0.0,0.0,0.0
2018-12-18,3.3,12.03,4.74,7.24,12.36,5.55,3.42,0.95,0.57,0.54,0.0,0.0
2018-12-19,3.25,12.87,3.86,4.16,12.64,7.78,0.62,1.46,0.38,0.0,0.0,0.0
2018-12-20,4.2,18.87,5.96,7.9,13.12,8.4,0.24,1.17,0.77,0.0,0.0,0.06
2018-12-21,3.96,11.24,5.24,11.59,11.45,8.27,0.49,1.66,1.05,0.0,0.0,0.0
2018-12-22,4.11,18.15,6.66,9.14,12.37,12.69,0.28,2.49,0.77,0.0,0.0,0.0
2018-12-23,3.67,20.03,6.84,10.6,9.47,12.32,0.04,1.95,0.81,0.0,0.0,0.0
2018-12-24,3.61,21.87,5.9,17.2,9.86,8.49,0.18,2.14,0.84,0.0,0.0,0.0
2018-12-25,3.06,10.87,4.79,8.55,14.98,6.07,0.57,1.88,0.84,0.0,0.0,0.0
2018-12-26,3.79,14.5,4.47,5.48,11.11,5.33,0.62,1.58,1.04,0.0,0.0,0.0
2018-12-27,4.11,16.09,6.87,10.7,13.52,7.11,0.61,3.54,0.82,0.45,0.0,0.0
2018-12-28,3.57,9.54,4.07,5.88,13.4,8.48,0.63,1.48,1.4,0.14,0.0,0.0
2018-12-29,4.12,14.56,5.48,6.44,12.57,9.54,0.13,1.55,0.62,0.0,0.0,0.0
2018-12-30,4.45,22.24,7.64,14.34,11.16,13.29,0.14,1.78,0.78,0.0,0.0,0.0
2018-12-31,4.58,16.93,8.02,20.16,17.85,9.36,0.31,2.21,0.83,0.0,0.0,0.0
2019-01-01,5.47,15.9,5.07,8.77,13.12,9.26,0.34,2.76,2.13,0.0,0.0,0.0
2019-01-02,6.09,16.52,5.12,10.71,14.46,7.12,0.26,3.04,1.67,0.0,0.0,0.0
2019-01-03,5.11,18.44,6.58,11.48,20.16,14.36,0.54,4.09,1.64,0.0,0.0,0.0
2019-01-04,4.75,12.94,4.49,5.2,13.95,7.28,1.18,3.37,1.15,0.0,0.0,0.0
2019-01-05,6.01,10.19,4.38,11.43,12.28,7.89,0.56,2.5,1.23,0.0,0.0,0.0
2019-01-06,4.9,8.28,2.72,3.05,7.2,2.74,0.09,2.2,0.85,0.0,0.0,0.0
2019-01-07,3.94,10.61,3.0,4.79,7.79,2.1,0.08,1.48,0.99,0.0,0.0,0.0
2019-01-08,2.9,7.1,2.9,2.77,12.45,3.5,0.14,2.44,1.67,0.0,0.0,0.0
2019-01-09,2.94,7.63,3.95,2.63,10.05,3.48,0.16,2.56,2.4,0.0,0.0,0.0
2019-01-10,3.79,11.18,3.93,5.07,10.19,5.89,0.17,3.2,0.94,0.14,0.0,0.0
2019-01-11,5.11,16.61,6.44,21.56,13.18,9.43,0.18,3.09,0.78,0.18,0.0,0.0
2019-01-12,4.74,21.89,4.99,16.68,12.0,11.82,0.27,2.55,0.86,0.0,0.0,0.0
2019-01-13,4.87,14.39,4.34,9.39,8.85,11.3775,0.43,2.66,0.81,0.0,0.0,0.0
2019-01-14,3.26,5.18,1.76,1.08,7.89,10.935000000000002,0.18,1.57,0.9,2.95,0.0,0.0
2019-01-15,2.72,7.69,3.12,2.96,12.46,10.492500000000003,0.26,1.7,1.17,0.0,0.0,0.0
2019-01-16,3.67,16.42,6.58,7.62,15.09,10.05,0.21,1.9,0.75,0.0,0.0,0.0
2019-01-17,4.2,18.37,8.51,15.56,12.39,7.64,0.19,2.7,1.23,0.0,0.0,0.0
2019-01-18,3.98,12.36,6.42,7.44,13.59,8.77,0.15,2.18,1.1,0.37,0.0,0.0
2019-01-19,3.71,17.93,8.06,10.26,13.17,11.33,0.2,2.45,0.96,0.0,0.0,0.0
2019-01-20,3.81,20.11,9.43,18.5,12.43,13.97,0.09,3.13,1.04,0.0,0.0,0.0
2019-01-21,5.35,8.83,4.36,5.02,9.66,2.74,0.22,1.17,0.91,0.0,0.0,0.0
2019-01-22,4.36,3.35,1.76,2.05,3.68,1.34,0.25,1.03,0.56,0.0,0.0,0.0
2019-01-23,2.98,10.89,5.92,6.59,11.26,6.43,0.03,0.67,0.52,0.0,0.0,0.0
2019-01-24,2.67,8.28,4.18,4.36,7.48,2.76,0.0,0.7,0.66,0.0,0.0,0.0
2019-01-25,3.13,4.56,1.64,0.95,4.8,0.78,0.01,0.84,0.49,0.0,0.0,0.0
2019-01-26,2.62,4.84,1.76,1.72,3.39,0.71,0.0,0.91,0.45,0.0,0.0,0.0
2019-01-27,1.89,5.69,1.76,1.36,7.07,1.61,0.01,0.79,0.5,0.0,0.0,0.0
2019-01-28,2.05,7.52,2.15,1.45,6.68,1.16,0.0,1.4,0.53,0.0,0.0,0.0
2019-01-29,1.88,7.51,3.86,4.22,10.98,3.71,0.0,1.82,0.77,0.0,0.0,0.0
2019-01-30,2.09,11.0,7.08,5.05,13.7,6.78,0.0,2.19,0.86,0.0,0.0,0.0
2019-01-31,3.51,11.14,3.72,6.26,10.92,5.93,0.0,4.26,0.66,0.0,0.0,0.0
2019-02-01,3.85,7.65,3.03,3.93,9.83,3.46,0.0,1.68,0.72,0.19,0.0,0.0
2019-02-02,3.5,7.9,3.58,5.58,13.27,2.97,0.0,1.88,0.76,0.0,0.0,0.0
2019-02-03,2.57,7.15,2.79,1.95,7.19,2.2,0.0,3.42,0.13,0.0,0.0,0.0
2019-02-04,2.26,11.27,3.78,3.37,9.91,5.95,0.0,3.16,0.68,0.0,0.0,0.0
2019-02-05,2.5,23.09,9.06,12.97,13.21,13.25,0.0,2.9,0.96,0.0,0.0,0.0
2019-02-06,2.68,8.93,3.72,2.54,9.31,2.93,0.0,1.02,0.89,0.0,0.0,0.0
2019-02-07,3.52,3.9,0.86,0.5,4.46,0.96,0.0,0.59,0.57,0.0,0.0,0.0
2019-02-08,2.19,5.84,2.51,0.39,8.19,1.8,0.0,0.64,0.8,0.0,0.0,0.0
2019-02-09,1.69,5.25,2.45,0.43,9.27,3.44,0.0,1.26,0.9,0.0,0.0,0.0
2019-02-10,1.67,6.73,3.28,0.29,12.11,3.46,,3.1,0.45,0.0,0.0,0.0
2019-02-11,2.2,9.81,4.79,2.99,13.47,4.29,,2.93,0.49,0.0,0.0,0.0
2019-02-12,2.23,11.07,7.29,5.41,13.49,6.86,,3.13,0.7,0.0,0.0,0.0
2019-02-13,2.55,10.08,4.32,9.61,10.48,3.44,,2.46,1.18,0.0,0.0,0.0
2019-02-14,2.46,7.78,2.72,2.77,7.62,2.22,,0.84,1.01,0.0,0.0,0.0
2019-02-15,2.41,6.16,2.74,1.41,8.44,2.4,,0.92,1.03,0.0,0.0,0.0
2019-02-16,1.77,6.12,1.97,0.33,7.58,1.8,,1.58,0.95,0.0,0.0,0.0
2019-02-17,1.44,6.06,2.01,1.57,8.81,2.21,,1.69,0.56,0.0,0.0,0.0
2019-02-18,1.53,7.16,2.07,2.38,5.84,1.47,,1.31,0.97,0.0,0.0,0.0
2019-02-19,2.65,4.73,2.91,4.83,8.84,2.79,,1.29,1.22,0.0,0.0,0.0
2019-02-20,2.34,4.47,3.69,6.96,9.09,4.27,,4.0,0.31,0.0,0.0,0.0
2019-02-21,2.42,3.92,1.75,1.75,7.38,4.16,,0.49,0.3,0.0,0.0,0.0
2019-02-22,2.75,4.93,1.73,0.87,7.76,1.77,,0.78,0.58,0.0,0.0,0.0
2019-02-23,1.68,2.63,1.18,0.54,6.01,0.65,,1.92,0.18,0.0,0.0,0.0
2019-02-24,1.34,3.4,1.27,0.85,6.49,1.54,,0.9,0.07,0.0,0.0,0.0
2019-02-25,1.98,4.64,1.24,2.65,6.82,1.37,,0.98,0.03,0.0,0.0,0.0
2019-02-26,2.83,3.24,1.08,1.15,4.88,1.1,,0.56,0.47,0.0,0.0,0.0
2019-02-27,2.33,2.86,0.76,0.68,3.32,0.98,,0.78,0.54,0.0,0.0,0.0
2019-02-28,1.38,4.68,1.38,2.55,8.45,2.23,0.0,1.12,0.22,0.03,0.0,0.0
2019-03-01,1.51,4.24,1.3,0.49,6.33,1.72,0.0,2.53,0.85,0.0,0.0,0.0
2019-03-02,2.1,5.53,1.3,2.08,9.95,3.5,0.0,3.01,1.61,0.0,0.13,0.0
2019-03-03,1.94,2.86,1.32,1.06,4.68,1.44,0.0,0.43,1.47,0.0,0.21,0.02
2019-03-04,1.59,5.54,2.57,4.19,8.62,2.62,0.0,0.36,0.0,0.0,0.21,0.0
2019-03-05,1.82,3.22,1.78,0.46,9.19,7.38,0.0,0.31,0.02,0.0,0.21,0.11
2019-03-06,1.55,5.01,1.83,0.95,8.27,12.49,0.0,0.38,0.09,0.0,0.21,2.47
2019-03-07,1.35,6.48,3.06,11.72,9.92,28.12,0.0,0.6,0.94,0.0,0.21,0.67
2019-03-08,1.57,5.83,2.42,17.56,8.05,20.56,0.0,0.78,0.44,0.0,0.21,0.7
2019-03-09,1.73,3.88,1.77,6.24,3.55,9.56,0.0,1.0,0.24,0.0,0.21,0.36
2019-03-10,2.14,3.18,1.27,9.31,4.52,13.27,0.0,1.11,0.37,0.0,0.21,0.23
2019-03-11,1.64,4.1,1.66,13.07,6.23,18.3,0.0,0.58,0.33,0.0,0.21,0.3
2019-03-12,2.0,4.09,1.4,9.64,3.75,11.0,0.0,0.36,0.4,0.0,0.21,0.27
2019-03-13,1.8,4.52,3.04,14.38,5.68,20.33,0.0,0.39,0.49,0.0,0.21,0.38
2019-03-14,1.6,5.79,6.51,17.18,7.23,21.35,0.0,0.48,0.78,0.08,0.21,0.32
2019-03-15,1.59,3.58,2.41,8.85,4.57,13.07,0.0,0.62,0.29,0.0,0.21,3.38
2019-03-16,1.56,2.84,1.71,7.58,5.92,8.08,0.0,1.32,0.26,0.0,0.21,0.74
2019-03-17,1.33,3.58,2.12,9.85,7.81,14.98,0.0,0.92,0.0,0.0,0.21,0.35
2019-03-18,1.38,3.59,1.99,10.59,7.98,16.36,0.0,1.13,0.69,0.0,0.21,2.82
2019-03-19,1.51,4.41,2.83,11.93,8.62,15.36,0.0,1.56,0.62,0.0,0.21,1.13
2019-03-20,2.34,3.72,2.99,4.5,6.86,15.71,0.0,0.83,0.47,0.0,0.21,0.31
2019-03-21,2.32,5.21,3.68,0.01,7.42,18.74,0.0,0.41,0.42,0.0,0.21,0.24
2019-03-22,1.35,2.19,0.81,1.76,3.47,5.44,0.0,0.35,0.4,0.0,0.21,0.23
2019-03-23,1.07,2.14,0.97,5.28,5.08,7.92,0.0,0.75,0.59,0.0,0.21,0.23
2019-03-24,1.2,2.07,0.88,4.18,3.61,6.54,0.0,1.68,0.72,0.0,1.75,0.23
2019-03-25,1.59,2.46,0.96,6.01,4.22,8.65,0.0,1.88,0.63,0.0,3.82,0.23
2019-03-26,1.8,2.98,1.74,6.21,6.65,9.36,0.0,1.16,2.15,0.0,2.38,0.54
2019-03-27,1.69,4.25,2.04,6.51,7.98,8.58,0.0,0.6,1.23,0.0,2.92,0.23
